file,#nodes,#edges,#inputs,#outputs,#XOR,#AND,#OR,avg_degree,is_connected
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult65.gml,77,134,8,8,5,21,17,3.48,True
automated_osu035_openmsp430_latest_final_virtex5_dmem.gml,32,16,0,16,0,0,0,1.0,False
automated_osu035_apbtoaes128_latest_final_aes_cor.gml,10876,25038,61,97,198,3035,1277,4.6,True
automated_osu035_fpu_latest_final_delay1.gml,9,8,3,2,0,0,0,1.78,True
automated_osu035_iwls_final_word_mixcolum.gml,1400,3216,32,64,28,420,312,4.59,True
automated_osu035_iwls_final_pci_cbe_en_crit.gml,8,7,4,1,0,2,0,1.75,True
automated_osu035_signed_integer_divider_latest_final_operator_C.gml,8,7,3,1,0,2,0,1.75,True
automated_osu035_fpga-median_latest_final_media.gml,5286,12070,98,72,109,1598,851,4.57,True
automated_osu035_suslik_latest_final_dataca.gml,1090,545,0,545,0,0,0,1.0,False
automated_osu035_des-master_final_sbox1.gml,158,369,6,4,0,63,40,4.67,True
automated_osu035_suslik_latest_final_brpred.gml,40712,87813,136,67,11,10514,2792,4.31,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult59.gml,92,163,8,8,5,28,23,3.54,True
automated_osu035_pairing_latest_final_f3m_mult.gml,11201,21841,390,195,0,3231,524,3.9,True
automated_osu035_minsoc_latest_final_eth_txcounters.gml,633,1223,55,40,4,124,105,3.86,True
automated_osu035_signed_integer_divider_latest_final_operator_B.gml,12,11,4,2,0,3,0,1.83,True
automated_osu035_iwls_final_mc_incn_r.gml,198,303,33,32,4,38,44,3.06,True
automated_osu035_RSA-CRYPTOSYSTEM-using-verilog-master_final_mux.gml,8,8,3,1,0,1,0,2.0,True
automated_osu035_openmsp430_latest_final_ogfx_if_lt24.gml,966,1900,115,30,12,188,176,3.93,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult58.gml,89,164,8,8,2,30,17,3.69,True
automated_osu035_cookbook_final_crc16_dat32_flat.gml,820,1675,48,16,43,277,273,4.09,True
automated_osu035_mriscvcore_final_NAND4_X4.gml,8,7,4,1,0,3,0,1.75,True
automated_osu035_minsoc_latest_final_adbg_top.gml,362,181,0,181,0,0,0,1.0,False
automated_osu035_turbo8051_latest_final_oc8051_memory_interfa.gml,2326,4788,199,123,5,403,203,4.12,False
automated_osu035_jt51_latest_final_jt51_lfo.gml,3124,6803,28,15,30,531,318,4.36,True
automated_osu035_minsoc_latest_final_or1200_lsu.gml,1076,1791,145,112,7,262,116,3.33,False
automated_osu035_ft816float_latest_final_f2i.gml,1033,2203,34,33,2,392,99,4.27,True
automated_osu035_iwls_final_mc_adr_sel.gml,873,1933,61,50,4,132,113,4.43,False
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult64.gml,90,169,8,8,7,21,27,3.76,True
automated_osu035_iscas_final_AN4.gml,9,8,4,1,0,2,1,1.78,True
automated_osu035_openmsp430_latest_final_omsp_dbg.gml,1269,2718,54,40,4,231,182,4.28,True
automated_osu035_AES-T100_final_expand_key_128.gml,4298,9429,137,256,152,984,856,4.39,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult70.gml,72,125,8,8,0,14,18,3.47,True
automated_osu035_tiny_tate_bilinear_pairing_latest_final_select.gml,47,52,14,7,0,7,0,2.21,True
automated_osu035_csa_latest_final_key_computer.gml,1408,1344,64,448,0,0,0,1.91,False
automated_osu035_dpll-isdn_latest_final_variableresetrandomwalkfilter.gml,234,496,3,2,2,52,51,4.24,True
automated_osu035_cookbook_final_gf_mult_by_e3.gml,75,127,8,8,4,23,15,3.39,True
automated_osu035_minsoc_latest_final_or1200_rfram_generi.gml,6742,16574,53,64,0,909,569,4.92,True
automated_osu035_iwls_final_generic_dpram.gml,2722,6202,31,16,0,745,102,4.56,True
automated_osu035_cookbook_final_gf_mult_by_08.gml,60,87,8,8,1,10,12,2.9,False
automated_osu035_iscas_final_s420.gml,285,447,19,1,0,89,57,3.14,True
automated_osu035_8051_latest_final_oc8051_psw.gml,139,248,25,10,0,29,15,3.57,False
automated_osu035_rs_encoder_decoder_latest_final_GF8GenMultModB.gml,72,123,8,7,5,23,19,3.42,True
automated_osu035_cookbook_final_gf_mult_by_2f.gml,101,185,8,8,0,30,21,3.66,True
automated_osu035_cookbook_final_gf_mult_by_d7.gml,93,174,8,8,4,27,23,3.74,True
automated_osu035_iscas_final_FD1.gml,5,4,2,1,0,0,0,1.6,True
automated_osu035_cookbook_final_gf_mult_by_34.gml,58,88,8,8,4,10,20,3.03,True
automated_osu035_numbert_sort_device_latest_final_SEG7_LUT_4.gml,204,360,16,28,0,60,24,3.53,False
automated_osu035_iwls_final_pci_out_reg.gml,16,19,6,2,0,1,0,2.38,True
automated_osu035_cookbook_final_gf_mult_by_20.gml,80,135,8,8,1,14,20,3.38,True
automated_osu035_cookbook_final_gf_mult_by_da.gml,90,159,8,8,0,23,18,3.53,True
automated_osu035_iwls_final_usbf_rf.gml,86,153,8,8,4,13,28,3.56,True
automated_osu035_iwls_final_sbox1.gml,152,364,6,4,0,59,40,4.79,True
automated_osu035_ft816float_latest_final_FloatToInt.gml,920,1994,34,33,2,265,114,4.33,True
automated_osu035_altor32_latest_final_cpu_if.gml,12142,27124,106,265,6,1514,1572,4.47,False
automated_osu035_signed_integer_divider_latest_final_shift_3.gml,295,451,35,32,0,67,1,3.06,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult113.gml,101,186,8,8,4,37,21,3.68,True
automated_osu035_minsoc_latest_final_eth_clockg.gml,87,175,9,3,0,13,18,4.02,True
automated_osu035_xge_mac_latest_final_rx_enqueu.gml,5184,10888,148,171,199,1130,1455,4.2,False
automated_osu035_xge_mac_latest_final_stats.gml,4565,9815,40,128,23,887,376,4.3,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult107.gml,79,141,8,8,3,27,18,3.57,True
automated_osu035_cookbook_final_ecc_raw_data_16bit.gml,48,32,16,16,0,0,0,1.33,False
automated_osu035_mriscvcore_final_AND3_X1.gml,6,5,3,1,0,1,0,1.67,True
automated_osu035_fpga-median_latest_final_state_machi.gml,648,1291,2,62,4,134,113,3.98,False
automated_osu035_sha3_latest_final_round.gml,30813,69216,1607,1600,384,14239,2309,4.49,True
automated_osu035_iwls_final_wb_conmax_rf.gml,1753,3627,108,362,0,399,130,4.14,False
automated_osu035_cookbook_final_parallax_gps.gml,2117,4098,3,199,0,175,114,3.87,True
automated_osu035_ft816float_latest_final_fpMulnr.gml,10403,23862,69,36,87,3766,1177,4.59,True
automated_osu035_iwls_final_eth_txethma.gml,1324,2820,85,24,5,326,257,4.26,True
automated_osu035_trigonometric_functions_in_double_fpu_latest_final_sine_lut.gml,1855,3982,34,64,0,647,517,4.29,False
automated_osu035_openmsp430_latest_final_virtex5_pmem.gml,32,16,0,16,0,0,0,1.0,False
automated_osu035_iwls_final_can_cr.gml,99,205,4,15,0,14,3,4.14,True
automated_osu035_minsoc_latest_final_eth_top.gml,56153,132861,96,115,40,14762,3333,4.73,False
automated_osu035_openmsp430_latest_final_virtex4_pmem.gml,32,16,0,16,0,0,0,1.0,False
automated_osu035_m32632_latest_final_ICACHE_SM.gml,73,105,13,10,0,13,7,2.88,True
automated_osu035_mriscvcore_final_AOI211_X4.gml,8,7,4,1,0,2,1,1.75,True
automated_osu035_mem_ctrl_latest_final_mc_refres.gml,176,350,22,1,1,38,35,3.98,True
automated_osu035_gng_latest_final_gng_coef.gml,3284,7718,9,53,0,703,801,4.7,True
automated_osu035_a-z80_latest_final_z80_top_direct_.gml,1858,3839,6,24,0,478,344,4.13,True
automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbm_writ.gml,233,159,71,78,0,0,0,1.36,False
automated_osu035_suslik_latest_final_get_new_pos.gml,16,8,0,8,0,0,0,1.0,False
automated_osu035_minsoc_latest_final_eth_spram_256x32.gml,49069,107320,47,32,0,17706,2449,4.37,True
automated_osu035_iwls_final_eth_random.gml,135,259,25,2,0,30,19,3.84,True
automated_osu035_turbo8051_latest_final_wb_wr_mem2mem.gml,803,1657,59,55,0,140,48,4.13,True
automated_osu035_tiny_aes_latest_final_expand_key_type_B_192.gml,1948,3035,193,320,0,416,96,3.12,True
automated_osu035_AES-T100_final_TSC.gml,342,419,10,64,0,26,26,2.45,True
automated_osu035_orsoc_graphics_accelerator_final_gfx_wbm_writ.gml,233,159,71,78,0,0,0,1.36,False
automated_osu035_iwls_final_sasc_fifo4.gml,211,452,13,10,0,43,26,4.28,True
automated_osu035_iwls_final_aes_sbox.gml,860,2303,8,8,0,282,158,5.36,True
automated_osu035_BLAKE_final_BLAKE_CORE.gml,23390,54890,101,257,320,5711,3419,4.69,True
automated_osu035_des_latest_final_key_sel.gml,1229,2903,61,48,3,296,105,4.72,True
automated_osu035_8051_latest_final_RAMB4_S8_S8.gml,32,16,0,16,0,0,0,1.0,False
automated_osu035_suslik_latest_final_datacacheram.gml,43,54,8,8,4,0,19,2.51,True
automated_osu035_cookbook_final_reset_control.gml,45,78,7,4,0,1,0,3.47,True
automated_osu035_double_fpu_latest_final_fpu_add.gml,4453,9238,130,68,13,793,568,4.15,True
automated_osu035_signed_integer_divider_latest_final_shifter.gml,958,1749,32,37,2,291,21,3.65,False
automated_osu035_amber_latest_final_eth_register.gml,62,98,12,8,0,16,0,3.16,True
automated_osu035_m32632_latest_final_MULFILTER.gml,336,429,67,64,0,55,3,2.55,False
automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_cuvz.gml,45237,107887,310,154,849,16552,6906,4.77,True
automated_osu035_cookbook_final_fec_rot_10.gml,202,271,32,32,13,27,39,2.68,True
automated_osu035_minsoc_latest_final_eth_rxethma.gml,1292,2517,143,38,6,252,191,3.9,True
automated_osu035_altor32_latest_final_altor32_regfile_sim.gml,6260,14433,50,64,0,537,656,4.61,True
automated_osu035_altor32_latest_final_altor32_noica.gml,479,709,69,70,1,22,36,2.96,False
automated_osu035_tiny_tate_bilinear_pairing_latest_final_tiny.gml,32,16,0,16,0,0,0,1.0,False
automated_osu035_rs_encoder_decoder_latest_final_GF8GenMult.gml,609,1213,16,8,6,194,61,3.98,True
automated_osu035_ft816float_latest_final_delay5.gml,25,42,3,1,0,5,0,3.36,True
automated_osu035_iwls_final_delay3.gml,11,14,3,2,0,0,0,2.55,True
automated_osu035_altor32_latest_final_altor32_lsu.gml,55,66,19,4,0,7,11,2.4,True
automated_osu035_ecg_latest_final_func11.gml,46328,96738,778,389,0,12974,2510,4.18,True
automated_osu035_iwls_final_ac97_rf.gml,994,2102,85,140,0,104,69,4.23,False
automated_osu035_altor32_latest_final_altor32_ram_sp.gml,31,39,8,4,4,9,7,2.52,True
automated_osu035_m32632_latest_final_SCHALE.gml,554,937,68,34,20,115,130,3.38,True
automated_osu035_cookbook_final_des.gml,23909,59515,122,64,0,6976,6768,4.98,True
automated_osu035_cookbook_final_gf_mult_by_9.gml,60,96,8,8,4,12,17,3.2,True
automated_osu035_iwls_final_can_register_asy.gml,52,81,11,8,0,8,0,3.12,True
automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeI.gml,901,2222,8,8,0,238,151,4.93,True
automated_osu035_csa_latest_final_block_sbox.gml,763,1902,8,8,0,236,160,4.99,True
automated_osu035_viterb_encoder_and_decoder_final_encoder.gml,46,93,4,3,0,3,4,4.04,True
automated_osu035_iwls_final_mc_cs_rf_dummy.gml,136,68,0,68,0,0,0,1.0,False
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult216.gml,86,152,8,8,3,22,19,3.53,True
automated_osu035_mriscvcore_final_TBUF_X2.gml,3,2,1,1,0,0,0,1.33,True
automated_osu035_des_latest_final_sbox1.gml,158,369,6,4,0,63,40,4.67,True
automated_osu035_sdr_ctrl_latest_final_wb2sdr.gml,3825,7981,104,106,6,443,300,4.17,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult202.gml,69,115,8,8,2,13,18,3.33,True
automated_osu035_iwls_final_eth_fifo.gml,1693,4044,37,40,1,541,26,4.78,True
automated_osu035_mriscv_final_DAC_interface_APB.gml,237,355,17,45,0,12,17,3.0,False
automated_osu035_mriscvcore_final_ALU_blt.gml,255,407,64,1,7,57,42,3.19,True
automated_osu035_csa_latest_final_key_perm.gml,192,128,64,64,0,0,0,1.33,False
automated_osu035_csa_latest_final_sbox7.gml,49,98,5,2,0,12,9,4.0,True
automated_osu035_ecg_latest_final_func2.gml,586,390,194,196,0,0,0,1.33,False
automated_osu035_hamming_latest_final_ham_7_4_.gml,80,135,7,8,0,13,8,3.38,True
automated_osu035_pairing_latest_final_func2.gml,586,390,194,196,0,0,0,1.33,False
automated_osu035_iwls_final_byte_mixcolum.gml,374,804,32,16,7,105,78,4.3,True
automated_osu035_tiny_tate_bilinear_pairing_latest_final_mod_p.gml,630,475,194,194,0,18,2,1.51,False
automated_osu035_iwls_final_can_register.gml,50,72,10,8,0,8,0,2.88,True
automated_osu035_sha512-master_final_sha512_h_constants.gml,1164,1101,2,512,1,3,3,1.89,False
automated_osu035_mriscvcore_final_NAND2_X2.gml,4,3,2,1,0,1,0,1.5,True
automated_osu035_mriscvcore_final_OAI221_X1.gml,9,8,5,1,0,1,2,1.78,True
automated_osu035_amber_latest_final_eth_top.gml,63386,149618,96,115,62,19880,1637,4.72,False
automated_osu035_cookbook_final_fec_rot_8.gml,170,212,32,32,14,24,32,2.49,False
automated_osu035_minsoc_latest_final_or1200_spram_128x32.gml,25372,56987,44,32,0,5391,1231,4.49,True
automated_osu035_amber_latest_final_eth_txethma.gml,1307,2713,85,24,13,316,234,4.15,True
automated_osu035_turbo8051_latest_final_generic_intr_stat_reg.gml,12,12,5,1,0,1,0,2.0,True
automated_osu035_rs_encoder_decoder_latest_final_GF8SigmaAdder8t.gml,504,576,144,72,0,72,144,2.29,False
automated_osu035_iscas_final_OR2.gml,5,4,2,1,0,0,1,1.6,True
automated_osu035_m1_core_latest_final_rotary.gml,146,288,5,3,1,38,18,3.95,True
automated_osu035_cookbook_final_sbox6.gml,159,380,6,4,0,45,34,4.78,True
automated_osu035_md5_core-master_final_tlut.gml,690,1597,6,32,0,198,126,4.63,True
automated_osu035_iscas_final_IV.gml,4,3,1,1,0,0,0,1.5,True
automated_osu035_xtea_latest_final_xtea.gml,9903,22900,195,65,76,3317,1478,4.62,True
automated_osu035_m32632_latest_final_WR_ALIGNER.gml,500,906,70,36,0,125,11,3.62,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult148.gml,68,111,8,8,5,18,19,3.26,True
automated_osu035_minsoc_latest_final_or1200_pi.gml,347,646,46,34,0,78,8,3.72,False
automated_osu035_systemcaes_latest_final_sbox.gml,592,1437,11,8,10,239,101,4.85,True
automated_osu035_rs_encoder_decoder_latest_final_Memmory.gml,15758,34871,18,8,0,6238,1374,4.43,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult160.gml,82,147,8,8,6,29,18,3.59,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult174.gml,90,160,8,8,6,26,24,3.56,True
automated_osu035_sha3_latest_final_keccak.gml,39545,95995,38,514,339,15853,2922,4.85,True
automated_osu035_rs_encoder_decoder_latest_final_GF8tmmult.gml,602,1092,3,8,8,206,59,3.63,True
automated_osu035_aes-encryption_latest_final_aes_key_expand_128.gml,8128,19165,130,256,32,2300,1485,4.72,True
automated_osu035_cookbook_final_gf_mult_by_4a.gml,81,140,8,8,0,28,12,3.46,True
automated_osu035_iwls_final_DSP_CORE_wpreg.gml,6576,10756,842,838,0,837,838,3.27,True
automated_osu035_mriscvcore_final_CLKGATETST_X1.gml,2,1,0,1,0,0,0,1.0,True
automated_osu035_cookbook_final_gf_mult_by_b0.gml,105,204,8,8,2,36,17,3.89,True
automated_osu035_cookbook_final_gf_mult_by_c4.gml,76,134,8,8,3,16,16,3.53,True
automated_osu035_amber_latest_final_a25_shifter.gml,5272,11964,44,33,0,1338,658,4.54,True
automated_osu035_Lightweight-Threshold-Implementations-master_final_lut_datapat.gml,29,44,8,1,0,12,4,3.03,True
automated_osu035_cookbook_final_gray_plus_o.gml,49,92,6,6,0,22,3,3.76,True
automated_osu035_pairing_latest_final_f3m_add3.gml,3686,6402,582,194,0,970,194,3.47,False
automated_osu035_openmsp430_latest_final_omsp_sync_cell.gml,8,9,3,1,0,0,0,2.25,True
automated_osu035_cookbook_final_gf_mult_by_47.gml,42,50,8,8,2,6,4,2.38,False
automated_osu035_cookbook_final_gf_mult_by_bf.gml,114,226,8,8,3,39,10,3.96,True
automated_osu035_RSA-Verilog-master_final_mon_prod_s.gml,49757,105008,1550,1555,343,9651,6151,4.22,True
automated_osu035_ft816float_latest_final_fpAddsu.gml,12186,25584,262,242,12,4030,1272,4.2,True
automated_osu035_amber_latest_final_a23_coprocessor.gml,1027,1844,81,66,0,62,86,3.59,True
automated_osu035_minsoc_latest_final_or1200_immu_tl.gml,14954,31711,53,55,0,4290,1139,4.24,False
automated_osu035_fast_log_latest_final_Log2higha.gml,422,893,23,12,0,97,65,4.23,True
automated_osu035_cookbook_final_gf_mult_by_53.gml,74,130,8,8,1,17,7,3.51,True
automated_osu035_systemcaes_latest_final_byte_mixcolum.gml,390,820,32,16,7,105,78,4.21,True
automated_osu035_openmsp430_latest_final_omsp_sfr.gml,112,139,21,20,0,13,12,2.48,False
automated_osu035_m32632_latest_final_OPDEC_REG.gml,992,2104,50,68,1,253,39,4.24,True
automated_osu035_cookbook_final_gf_mult_by_9f.gml,47,66,8,8,5,5,13,2.81,True
automated_osu035_minsoc_latest_final_eth_rxstatem.gml,67,121,8,6,0,14,5,3.61,True
automated_osu035_cookbook_final_gf_mult_by_84.gml,54,82,8,8,4,11,15,3.04,True
automated_osu035_amber_latest_final_eth_registers.gml,2595,4782,80,290,0,761,122,3.69,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult17.gml,65,107,8,8,6,10,21,3.29,True
automated_osu035_edge_latest_final_register.gml,248,373,35,32,0,64,0,3.01,True
automated_osu035_cookbook_final_gf_mult_by_90.gml,104,193,8,8,4,27,32,3.71,True
automated_osu035_xge_mac_latest_final_tx_stats_fifo.gml,1660,3657,19,15,6,270,86,4.41,True
automated_osu035_xge_mac_latest_final_sync_clk_w.gml,105,189,12,10,0,8,22,3.6,True
automated_osu035_iwls_final_DSP_CORE_vsia_tst_wp_cell_out.gml,12,13,5,2,0,1,0,2.17,True
automated_osu035_cookbook_final_gf_mult_by_91.gml,126,265,8,8,1,42,15,4.21,True
automated_osu035_cookbook_final_uart_rx.gml,266,534,3,9,1,35,42,4.02,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult16.gml,74,120,8,8,2,23,16,3.24,True
automated_osu035_ft816float_latest_final_IntToFloat.gml,966,1904,36,32,3,241,128,3.94,True
automated_osu035_amber_latest_final_a23_ram_register_bank.gml,18832,39587,88,160,0,4853,774,4.2,False
automated_osu035_cookbook_final_gf_mult_by_85.gml,83,147,8,8,3,26,17,3.54,True
automated_osu035_iwls_final_ac97_cra.gml,239,296,44,60,0,23,3,2.48,False
automated_osu035_openmsp430_latest_final_ram_sp.gml,11778,26497,27,16,0,3479,374,4.5,True
automated_osu035_cookbook_final_gf_mult_by_52.gml,52,77,8,8,5,5,19,2.96,True
automated_osu035_cookbook_final_gf_mult_by_46.gml,52,73,8,8,5,7,13,2.81,True
automated_osu035_cookbook_final_big_sigma_0_512.gml,693,1205,64,64,0,257,127,3.48,True
automated_osu035_Aquarius_latest_final_sasc_brg.gml,162,309,18,2,0,26,39,3.81,True
automated_osu035_ft816float_latest_final_fpRoundReg.gml,2012,3802,136,128,13,645,242,3.78,True
automated_osu035_cookbook_final_gf_mult_by_c5.gml,73,124,8,8,4,19,18,3.4,True
automated_osu035_cpu8080_latest_final_M8080.gml,4875,11687,17,29,15,784,763,4.79,True
automated_osu035_cookbook_final_gf_mult_by_5d.gml,108,213,8,8,3,36,16,3.94,True
automated_osu035_minsoc_latest_final_eth_maccontrol.gml,1041,2100,103,20,14,205,166,4.03,True
automated_osu035_cookbook_final_gf_mult_by_b1.gml,125,246,8,8,1,53,15,3.94,True
automated_osu035_iwls_final_usbf_ep_rf.gml,1776,3697,88,134,7,207,187,4.16,False
automated_osu035_a-z80_latest_final_alu_sli.gml,20,28,6,2,0,3,1,2.8,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult175.gml,116,219,8,8,0,52,13,3.78,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult161.gml,101,183,8,8,2,47,8,3.62,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult149.gml,54,82,8,8,2,7,17,3.04,True
automated_osu035_a-z80_latest_final_clk_delay.gml,41,52,9,7,0,3,4,2.54,True
automated_osu035_xge_mac_latest_final_rx_dequeu.gml,541,832,75,74,0,73,5,3.08,True
automated_osu035_jt51_latest_final_jt51_exptabl.gml,541,1322,8,13,0,153,100,4.89,False
automated_osu035_minsoc_latest_final_or1200_dmmu_top.gml,180,110,38,71,0,0,0,1.22,False
automated_osu035_amber_latest_final_a25_wishbone_buf.gml,2987,5431,309,307,0,179,23,3.64,False
automated_osu035_iscas_final_c3540.gml,855,1945,50,22,5,240,117,4.55,True
automated_osu035_8bit_vedic_multiplier_latest_final_full_adder.gml,14,18,3,2,0,2,5,2.57,True
automated_osu035_mriscvcore_final_AOI221_X2.gml,9,8,5,1,0,2,0,1.78,True
automated_osu035_iscas_final_OR3.gml,9,8,3,1,0,1,0,1.78,True
automated_osu035_cookbook_final_sbox7.gml,145,337,6,4,0,36,42,4.65,True
automated_osu035_cookbook_final_flag_array.gml,176,372,19,2,0,27,9,4.23,True
automated_osu035_gost28147-89_latest_final_gost89_round.gml,2074,3159,608,64,42,539,311,3.05,True
automated_osu035_cookbook_final_fec_rot_9.gml,177,230,32,32,15,28,36,2.6,False
automated_osu035_turbo8051_latest_final_bit_register.gml,10,11,4,1,0,1,0,2.2,True
automated_osu035_iwls_final_CSA_d.gml,14,22,3,2,0,4,2,3.14,True
automated_osu035_altor32_latest_final_altor32_lfu.gml,308,555,42,33,0,116,6,3.6,True
automated_osu035_iscas_final_Summodul.gml,59,97,13,5,0,17,13,3.29,True
automated_osu035_mriscvcore_final_BUF_X8.gml,3,2,1,1,0,0,0,1.33,True
automated_osu035_iwls_final_eth_rxcounters.gml,355,704,30,32,1,82,80,3.97,True
automated_osu035_Aquarius_latest_final_sasc_fifo4.gml,237,476,13,10,0,46,22,4.02,True
automated_osu035_double_fpu_latest_final_fpu_round.gml,1212,2247,73,76,0,101,92,3.71,True
automated_osu035_pairing_latest_final_func3.gml,634,477,194,196,0,18,2,1.5,False
automated_osu035_ecg_latest_final_func3.gml,634,477,194,196,0,18,2,1.5,False
automated_osu035_m32632_latest_final_DP_FPU.gml,51251,121433,160,210,490,19604,6260,4.74,True
automated_osu035_csa_latest_final_sbox6.gml,53,107,5,2,0,19,7,4.04,True
automated_osu035_AES-T1000_final_xS.gml,697,1793,9,8,0,181,144,5.14,True
automated_osu035_edge_latest_final_adder.gml,393,609,65,33,12,60,109,3.1,True
automated_osu035_ecg_latest_final_f3m_add.gml,2134,3395,388,194,0,485,97,3.18,False
automated_osu035_minsoc_latest_final_ethma.gml,230,115,0,115,0,0,0,1.0,False
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult203.gml,73,128,8,8,2,16,11,3.51,True
automated_osu035_ecg_latest_final_f3_add.gml,22,35,4,2,0,5,1,3.18,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult217.gml,59,95,8,8,5,12,15,3.22,True
automated_osu035_sdr_ctrl_latest_final_sdrc_cor.gml,4564,9548,147,78,17,758,435,4.18,True
automated_osu035_mriscvcore_final_OR4_X4.gml,8,7,4,1,0,1,2,1.75,True
automated_osu035_a-z80_latest_final_inc_dec_2bit.gml,19,22,5,3,1,5,3,2.32,True
automated_osu035_Lightweight-Threshold-Implementations-master_final_sub1.gml,960,1344,256,64,0,320,128,2.8,False
automated_osu035_minsoc_latest_final_eth_outputcontrol.gml,57,93,14,2,0,9,7,3.26,True
automated_osu035_8051_latest_final_oc8051_t.gml,696,1481,27,42,0,140,84,4.26,True
automated_osu035_cookbook_final_gf_mult_by_8.gml,64,97,8,8,2,9,17,3.03,True
automated_osu035_mips_16_latest_final_IF_stag.gml,228,440,10,24,0,51,29,3.86,False
automated_osu035_ecg_latest_final_func10.gml,30127,62890,390,389,0,7800,1595,4.17,True
automated_osu035_orsoc_graphics_accelerator_final_gfx_triangl.gml,30235,70999,196,130,483,10171,5052,4.7,True
automated_osu035_iwls_final_s1488_.gml,427,1030,10,19,0,113,63,4.82,True
automated_osu035_iscas_final_s526.gml,348,616,4,6,0,135,81,3.54,True
automated_osu035_openmsp430_latest_final_omsp_and_gat.gml,5,4,2,1,0,1,0,1.6,True
automated_osu035_verilog_fixed_point_math_library_latest_final_qadd.gml,1021,2053,64,32,4,272,178,4.02,True
automated_osu035_minsoc_latest_final_or1200_gmultp2_32x32.gml,14477,36175,66,64,83,5509,1324,5.0,True
automated_osu035_8051_latest_final_oc8051_a.gml,205,400,31,9,0,55,28,3.9,True
automated_osu035_minsoc_latest_final_or1200_fpu_intfloat_co.gml,3130,6768,38,38,6,698,517,4.32,True
automated_osu035_iwls_final_vga_curpro.gml,103,176,10,5,19,27,44,3.42,True
automated_osu035_mriscvcore_final_ALU_su.gml,463,760,66,32,2,58,81,3.28,True
automated_osu035_iwls_final_eth_outputcontrol.gml,64,111,14,2,0,13,8,3.47,True
automated_osu035_ft816float_latest_final_fpRound.gml,1471,2751,134,128,13,517,242,3.74,True
automated_osu035_xge_mac_latest_final_generic_mem_small.gml,1618,3330,42,32,0,265,40,4.12,True
automated_osu035_amber_latest_final_eth_rxstatem.gml,68,123,8,6,0,15,4,3.62,True
automated_osu035_a-z80_latest_final_sequencer.gml,77,141,7,12,0,8,5,3.66,True
automated_osu035_minirisc_latest_final_mux8_8.gml,214,290,67,8,0,23,17,2.71,True
automated_osu035_iwls_final_s27_.gml,22,31,6,1,0,3,2,2.82,True
automated_osu035_numbert_sort_device_latest_final_SEG7_LUT.gml,51,90,4,7,0,15,6,3.53,True
automated_osu035_minsoc_latest_final_adbg_jsp_biu.gml,1380,2923,39,51,4,367,126,4.24,False
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult229.gml,89,159,8,8,2,35,15,3.57,True
automated_osu035_iscas_final_s1238.gml,685,1221,15,14,0,282,164,3.56,True
automated_osu035_cookbook_final_ascii_to_bi.gml,105,220,8,6,0,23,23,4.19,True
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult201.gml,76,134,8,8,3,20,15,3.53,True
automated_osu035_des_latest_final_sbox2.gml,153,360,6,4,0,58,38,4.71,True
automated_osu035_turbo8051_latest_final_g_mii_intf.gml,589,1228,32,28,0,106,70,4.17,False
automated_osu035_rs_encoder_decoder_latest_final_GF8Mult215.gml,100,187,8,8,4,28,24,3.74,True
automated_osu035_m1_core_latest_final_ddr_init.gml,216,423,4,21,0,27,24,3.92,True
automated_osu035_mriscvcore_final_TBUF_X1.gml,3,2,1,1,0,0,0,1.33,True
automated_osu035_csa_latest_final_sbox4.gml,36,68,5,2,0,7,10,3.78,True
automated_osu035_cpu8080_latest_final_alu.gml,417,932,20,13,2,132,64,4.47,True
automated_osu035_amber_latest_final_a23_register_bank.gml,7374,15955,102,160,0,940,227,4.33,False
automated_osu035_iwls_final_desround.gml,1099,2118,159,168,0,151,165,3.85,True
automated_osu035_pairing_latest_final_func1.gml,3166,5516,394,196,0,882,98,3.48,True
automated_osu035_iwls_final_wb_dma_ch_ar.gml,1531,3568,34,5,0,345,305,4.66,True
automated_osu035_ecg_latest_final_func1.gml,3166,5516,394,196,0,882,98,3.48,True
