file,#nodes,#edges,#inputs,#outputs,#XOR,#AND,#OR,avg_degree,is_connected
automated_gscl45nm_reed_solomon_decoder_latest_final_error_correctio.gml,6870,13878,304,83,276,1686,1540,4.04,True
automated_gscl45nm_tiny_aes_latest_final_xS.gml,1034,2002,9,8,0,374,556,3.87,True
automated_gscl45nm_turbo8051_latest_final_oc8051_int.gml,722,1401,29,35,0,231,194,3.88,True
automated_gscl45nm_gng_latest_final_gng_lzd.gml,241,368,61,6,0,40,85,3.05,True
automated_gscl45nm_pairing_latest_final_f33m_neg.gml,1746,1164,582,582,0,0,0,1.33,False
automated_gscl45nm_openmsp430_latest_final_omsp_dbg_i2.gml,476,940,32,25,2,124,85,3.95,True
automated_gscl45nm_openmsp430_latest_final_spartan3adsp_dmem.gml,32,16,0,16,0,0,0,1.0,False
automated_gscl45nm_pairing_latest_final_f32m_neg.gml,1164,776,388,388,0,0,0,1.33,False
automated_gscl45nm_RSA-Verilog-master_final_mon_exp.gml,1776,3697,88,134,7,207,187,4.16,False
automated_gscl45nm_xge_mac_latest_final_rx_data_fifo.gml,23772,48259,78,75,41,1983,1883,4.06,True
automated_gscl45nm_m1_core_latest_final_ps2_wb_if.gml,793,1458,38,62,0,119,164,3.68,True
automated_gscl45nm_des-master_final_sbox8.gml,180,340,6,4,0,89,70,3.78,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult98.gml,37,41,8,8,4,0,12,2.22,True
automated_gscl45nm_m1_core_latest_final_GrayCounter.gml,27,42,3,2,2,7,7,3.11,True
automated_gscl45nm_mem_ctrl_latest_final_mc_refres.gml,166,298,22,1,19,48,50,3.59,True
automated_gscl45nm_mesi_isc_final_mesi_isc_basic_fifo.gml,1333,2564,36,34,6,329,338,3.85,True
automated_gscl45nm_minirisc_latest_final_add_sub8_co.gml,140,227,17,9,11,40,44,3.24,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult67.gml,43,54,8,8,8,0,19,2.51,True
automated_gscl45nm_jt51_latest_final_jt51_phinc_rom.gml,2409,4980,10,12,0,665,1174,4.13,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult239.gml,42,52,8,8,8,0,18,2.48,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult73.gml,40,47,8,8,6,0,15,2.35,True
automated_gscl45nm_ecg_latest_final_f3m_mux6.gml,3770,4734,1170,194,0,1164,970,2.51,True
automated_gscl45nm_cookbook_final_error_mag_poly_round.gml,2114,3915,144,8,527,621,1171,3.7,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult211.gml,45,56,8,8,10,0,19,2.49,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult205.gml,35,38,8,8,6,0,11,2.17,True
automated_gscl45nm_iscas_final_s838.gml,554,892,35,1,0,169,142,3.22,True
automated_gscl45nm_cookbook_final_gf_mult_by_fa.gml,41,50,8,8,9,0,17,2.44,True
automated_gscl45nm_turbo8051_latest_final_g_deferral_rx.gml,80,151,11,1,3,12,23,3.77,True
automated_gscl45nm_mod3_calc_latest_final_mod3.gml,88,136,8,2,0,38,18,3.09,True
automated_gscl45nm_double_fpu_latest_final_fpu_add.gml,4629,9197,130,68,60,1406,596,3.97,True
automated_gscl45nm_cookbook_final_gf_mult_by_14.gml,40,46,8,8,5,0,14,2.3,True
automated_gscl45nm_cookbook_final_gf_mult_by_f7.gml,37,42,8,8,7,0,13,2.27,True
automated_gscl45nm_asynchronous_master_spi_final_spi_master.gml,16,8,0,8,0,0,0,1.0,False
automated_gscl45nm_cookbook_final_gf_mult_by_0f.gml,44,56,8,8,11,0,20,2.55,True
automated_gscl45nm_cookbook_final_gf_mult_by_28.gml,40,48,8,8,8,0,16,2.4,True
automated_gscl45nm_tiny_tate_bilinear_pairing_latest_final_rom.gml,2898,5809,10,26,0,710,1798,4.01,True
automated_gscl45nm_AES-T1000_final_table_lookup.gml,8381,16108,33,128,32,3004,4340,3.84,True
automated_gscl45nm_minirisc_latest_final_xilinx_mux2_11.gml,22,11,0,11,0,0,0,1.0,False
automated_gscl45nm_crcahb_latest_final_crc_unit.gml,5964,9486,46,107,1,2063,2099,3.18,True
automated_gscl45nm_cookbook_final_gf_mult_by_2.gml,43,54,8,8,8,0,19,2.51,True
automated_gscl45nm_a-z80_latest_final_reg_control.gml,126,158,24,23,4,21,21,2.51,False
automated_gscl45nm_cookbook_final_approx_fp_div_lut.gml,14,7,0,7,0,0,0,1.0,False
automated_gscl45nm_cookbook_final_cntr_modulus.gml,201,367,21,16,5,53,37,3.65,True
automated_gscl45nm_cookbook_final_gf_mult_by_d.gml,42,52,8,8,7,0,18,2.48,True
automated_gscl45nm_gost28147-89_latest_final_gost89_cfb_encrypt.gml,4719,7517,835,65,55,1217,1259,3.19,True
automated_gscl45nm_tiny_aes_latest_final_expand_key_type_D_192.gml,5339,9454,201,320,96,1508,2196,3.54,True
automated_gscl45nm_gng_latest_final_gng_smul_16_18.gml,2167,4250,35,34,409,658,1058,3.92,True
automated_gscl45nm_cookbook_final_seconds_counter.gml,238,465,2,11,11,86,59,3.91,True
automated_gscl45nm_openmsp430_latest_final_spartan3adsp_pmem.gml,32,16,0,16,0,0,0,1.0,False
automated_gscl45nm_cookbook_final_reed_sol_rx.gml,24715,49949,12,19,1539,3158,5886,4.04,False
automated_gscl45nm_cookbook_final_gf_mult_by_3.gml,46,59,8,8,11,0,21,2.57,True
automated_gscl45nm_cookbook_final_gf_mult_by_29.gml,40,48,8,8,4,0,16,2.4,True
automated_gscl45nm_iscas_final_s420.gml,269,431,19,1,0,81,70,3.2,True
automated_gscl45nm_cookbook_final_gf_mult_by_f6.gml,44,55,8,8,7,0,19,2.5,True
automated_gscl45nm_turbo8051_latest_final_oc8051_decoder.gml,921,1839,13,39,0,278,341,3.99,True
automated_gscl45nm_cookbook_final_gf_mult_by_15.gml,40,48,8,8,4,0,16,2.4,True
automated_gscl45nm_cookbook_final_gf_mult_by_01.gml,24,16,8,8,0,0,0,1.33,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult204.gml,40,47,8,8,8,0,15,2.35,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult210.gml,45,57,8,8,11,0,20,2.53,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult238.gml,43,53,8,8,7,0,18,2.47,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult72.gml,42,51,8,8,5,0,17,2.43,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult66.gml,42,52,8,8,9,0,18,2.48,True
automated_gscl45nm_gng_latest_final_gng_interp.gml,8944,17803,67,17,865,2228,4869,3.98,True
automated_gscl45nm_tiny_tate_bilinear_pairing_latest_final_f3m_add.gml,2425,3589,388,194,0,679,485,2.96,False
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_aes.gml,30165,58687,392,131,3485,3596,9672,3.89,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult99.gml,37,41,8,8,4,0,12,2.22,True
automated_gscl45nm_openmsp430_latest_final_omsp_multiplier.gml,1875,3829,35,16,215,460,805,4.08,True
automated_gscl45nm_aes-encryption_latest_final_aes_key_expand_128.gml,9116,17661,130,256,162,2984,4416,3.87,True
automated_gscl45nm_m32632_latest_final_BITMASK.gml,209,338,7,32,7,62,64,3.23,True
automated_gscl45nm_openmsp430_latest_final_omsp_execution_unit.gml,3893,7947,178,72,51,1116,729,4.08,True
automated_gscl45nm_turbo8051_latest_final_oc8051_wb_iinterfa.gml,234,252,52,51,0,1,1,2.15,False
automated_gscl45nm_mesi_isc_final_mesi_isc_broad_cntl.gml,138,239,11,13,0,29,40,3.46,True
automated_gscl45nm_openmsp430_latest_final_counter_bus_mux.gml,8,4,0,4,0,0,0,1.0,False
automated_gscl45nm_rs_5_3_gf256_latest_final_inv_gf256.gml,1225,2492,8,8,0,308,811,4.07,True
automated_gscl45nm_cookbook_final_fec_rot_20.gml,165,202,32,32,27,0,69,2.45,True
automated_gscl45nm_openmsp430_latest_final_omsp_wakeup_cell.gml,6,5,2,1,0,0,0,1.67,True
automated_gscl45nm_iscas_final_Circuit74181.gml,93,145,14,8,3,19,22,3.12,True
automated_gscl45nm_cookbook_final_crc_flat.gml,178,122,59,58,1,0,3,1.37,False
automated_gscl45nm_AES-T100_final_aes_128.gml,39,55,9,5,13,8,17,2.82,True
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_inv_shift_rows.gml,384,256,128,128,0,0,0,1.33,False
automated_gscl45nm_configurable_crc_core_latest_final_cfg_cr.gml,39,63,5,5,0,5,8,3.23,True
automated_gscl45nm_mriscv_final_decodificador_axi.gml,37,47,4,8,0,13,1,2.54,True
automated_gscl45nm_mips_16_latest_final_ID_stag.gml,459,724,51,76,1,61,30,3.15,True
automated_gscl45nm_ft816float_latest_final_cntlo48.gml,320,470,48,6,0,57,103,2.94,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult172.gml,47,62,8,8,8,0,23,2.64,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult166.gml,48,64,8,8,10,0,24,2.67,True
automated_gscl45nm_mod3_calc_latest_final_mod3_adder.gml,28,40,4,2,0,10,6,2.86,True
automated_gscl45nm_systemcaes_latest_final_aes192.gml,11720,24014,324,129,683,2686,3286,4.1,True
automated_gscl45nm_cookbook_final_eight_to_o.gml,24,28,11,1,0,2,1,2.33,True
automated_gscl45nm_reed_solomon_decoder_latest_final_GF_mult_add_syndromes.gml,2026,4240,22,9,71,731,627,4.19,True
automated_gscl45nm_openmsp430_latest_final_ogfx_gpu.gml,4868,10291,49,39,239,1492,1189,4.23,True
automated_gscl45nm_tiny_tate_bilinear_pairing_latest_final_FSM.gml,712,1282,28,34,5,94,125,3.6,True
automated_gscl45nm_edge_latest_final_mux_WBResult.gml,555,693,163,32,0,168,227,2.5,True
automated_gscl45nm_sha256-master_final_sha256_cor.gml,12040,25164,517,258,568,4479,2767,4.18,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult199.gml,41,50,8,8,6,0,17,2.44,True
automated_gscl45nm_turbo8051_latest_final_oc8051_ram_64x32_dual_bist.gml,14548,28287,23,64,0,6260,4046,3.89,True
automated_gscl45nm_m32632_latest_final_FFS_LOGIK.gml,268,432,39,6,0,87,59,3.22,True
automated_gscl45nm_mips_16_latest_final_alu.gml,32,16,0,16,0,0,0,1.0,False
automated_gscl45nm_a-z80_latest_final_alu_mux_8.gml,24,28,11,1,0,2,1,2.33,True
automated_gscl45nm_fixed_point_arithmetic_parameterized_latest_final_qdi.gml,1121,2104,66,33,39,342,255,3.75,True
automated_gscl45nm_cookbook_final_fec_rot_2.gml,104,80,32,32,8,0,8,1.54,False
automated_gscl45nm_a-z80_latest_final_address_pins.gml,120,166,18,16,0,16,32,2.77,True
automated_gscl45nm_cookbook_final_gearbox_67_40.gml,3374,7307,69,41,4,733,1469,4.33,True
automated_gscl45nm_rs_decoder_31_19_6_latest_final_degree1_cell.gml,49,67,8,5,1,10,11,2.73,True
automated_gscl45nm_rs_decoder_31_19_6_latest_final_degree0_cell.gml,44,61,8,5,0,10,10,2.77,True
automated_gscl45nm_mem_ctrl_latest_final_mc_incn_r.gml,196,261,33,32,25,42,31,2.66,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult158.gml,44,55,8,8,9,0,19,2.5,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult170.gml,49,65,8,8,5,0,24,2.65,True
automated_gscl45nm_verilog_fixed_point_math_library_latest_final_qmults.gml,1632,3193,66,34,56,724,301,3.91,True
automated_gscl45nm_cookbook_final_key_shift.gml,168,112,56,56,0,0,0,1.33,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult164.gml,45,58,8,8,8,0,21,2.58,True
automated_gscl45nm_pairing_latest_final_f3_mult.gml,22,28,4,2,0,8,2,2.55,True
automated_gscl45nm_xge_mac_latest_final_rx_hold_fifo.gml,6191,12430,76,74,15,418,530,4.02,True
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_word_mix_columns.gml,288,408,32,32,88,0,152,2.83,True
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_inv_mix_columns.gml,3504,5232,128,128,832,0,1856,2.99,False
automated_gscl45nm_cookbook_final_fec_rot_22.gml,178,228,32,32,25,0,82,2.56,True
automated_gscl45nm_cookbook_final_ecc_correction_32bit.gml,315,579,7,33,0,123,62,3.68,True
automated_gscl45nm_AES-T200_final_xS.gml,1034,2002,9,8,0,374,556,3.87,True
automated_gscl45nm_iscas_final_ND4.gml,9,8,4,1,0,2,1,1.78,True
automated_gscl45nm_cookbook_final_sum_of_3bit_pair.gml,137,248,6,4,0,63,54,3.62,True
automated_gscl45nm_present_encryptor_latest_final_sub_per.gml,640,1056,64,64,16,176,176,3.3,False
automated_gscl45nm_cookbook_final_crc32_dat64_flat.gml,1514,2731,96,32,639,0,1313,3.61,True
automated_gscl45nm_mips_16_latest_final_data_mem.gml,19404,41036,26,16,0,1838,1517,4.23,True
automated_gscl45nm_Aquarius_latest_final_sasc_fifo4.gml,210,387,13,10,3,14,13,3.69,True
automated_gscl45nm_ft816float_latest_final_cntlo8.gml,48,63,8,4,0,5,12,2.62,True
automated_gscl45nm_altor32_latest_final_altor32_lfu.gml,349,534,42,33,1,124,103,3.06,True
automated_gscl45nm_crcahb_latest_final_crc_ip.gml,6033,9816,44,34,1,2188,2113,3.25,False
automated_gscl45nm_cookbook_final_compress_32.gml,208,256,48,32,0,32,64,2.46,False
automated_gscl45nm_m32632_latest_final_WB_CONTROL.gml,815,1478,34,35,9,304,126,3.63,False
automated_gscl45nm_sha1-master_final_sha1_cor.gml,9453,18923,516,162,256,2755,2675,4.0,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult70.gml,40,48,8,8,6,0,16,2.4,True
automated_gscl45nm_xge_mac_latest_final_tx_stats_fifo.gml,1383,2785,19,15,31,135,170,4.03,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult64.gml,45,58,8,8,10,0,21,2.58,True
automated_gscl45nm_a-z80_latest_final_execut.gml,3897,7956,109,111,1,1494,1313,4.08,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult206.gml,39,44,8,8,6,0,13,2.26,True
automated_gscl45nm_minirisc_latest_final_xilinx_cmp8_eq.gml,2,1,0,1,0,0,0,1.0,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult212.gml,50,67,8,8,10,0,25,2.68,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult58.gml,44,55,8,8,12,0,19,2.5,True
automated_gscl45nm_openmsp430_latest_final_rom_8x2k_lo.gml,16,8,0,8,0,0,0,1.0,False
automated_gscl45nm_pairing_latest_final_f3m_ni.gml,4310,7125,195,194,0,1760,1056,3.31,True
automated_gscl45nm_minirisc_latest_final_xilinx_mux4_8.gml,16,8,0,8,0,0,0,1.0,False
automated_gscl45nm_cookbook_final_gf_mult_by_17.gml,44,56,8,8,7,0,20,2.55,True
automated_gscl45nm_cookbook_final_gf_mult_by_03.gml,34,36,8,8,5,0,10,2.12,True
automated_gscl45nm_cookbook_final_gf_mult_by_e8.gml,42,52,8,8,7,0,18,2.48,True
automated_gscl45nm_hight_latest_final_SKG.gml,1622,3003,134,32,31,614,581,3.7,True
automated_gscl45nm_iscas_final_s344.gml,213,327,10,11,0,65,42,3.07,True
automated_gscl45nm_cookbook_final_gf_mult_by_1a.gml,40,48,8,8,7,0,16,2.4,True
automated_gscl45nm_cookbook_final_gf_mult_by_f4.gml,41,47,8,8,10,0,14,2.29,True
automated_gscl45nm_cookbook_final_gf_mult_by_1.gml,47,62,8,8,12,0,23,2.64,True
automated_gscl45nm_a-z80_latest_final_uart.gml,230,468,11,2,5,54,47,4.07,True
automated_gscl45nm_m32632_latest_final_DFPU_ADDSUB.gml,4197,8445,121,104,257,998,1010,4.02,True
automated_gscl45nm_aes-128_pipelined_encryption_latest_final_Round.gml,17148,33874,260,129,315,5969,8801,3.95,True
automated_gscl45nm_mem_ctrl_latest_final_mc_rf.gml,6112,10262,90,233,4,2042,1632,3.36,True
automated_gscl45nm_AES-T200_final_one_round.gml,33548,64971,257,128,384,12016,17872,3.87,True
automated_gscl45nm_cookbook_final_gf_mult_by_f.gml,37,41,8,8,7,0,12,2.22,True
automated_gscl45nm_iscas_final_s386.gml,273,459,8,7,0,152,36,3.36,True
automated_gscl45nm_ecg_latest_final_f3m_cubi.gml,2078,3292,194,194,0,616,440,3.17,False
automated_gscl45nm_cookbook_final_gf_mult_by_0.gml,38,44,8,8,4,0,14,2.32,True
automated_gscl45nm_ft816float_latest_final_cntlz8.gml,40,55,8,4,0,5,12,2.75,True
automated_gscl45nm_altor32_latest_final_altor32_lsu.gml,62,73,19,4,0,16,12,2.35,True
automated_gscl45nm_mriscvcore_final_FSM.gml,168,291,17,10,0,35,51,3.46,True
automated_gscl45nm_cookbook_final_gf_mult_by_0d.gml,44,56,8,8,7,0,20,2.55,True
automated_gscl45nm_cookbook_final_gf_mult_by_f5.gml,38,43,8,8,9,0,13,2.26,True
automated_gscl45nm_m1_core_latest_final_BUFG.gml,3,2,1,1,0,0,0,1.33,True
automated_gscl45nm_RSA-CRYPTOSYSTEM-using-verilog-master_final_mod_exp.gml,5629,11383,352,58,118,1973,1107,4.04,False
automated_gscl45nm_cookbook_final_gf_mult_by_02.gml,27,22,8,8,3,0,3,1.63,False
automated_gscl45nm_cookbook_final_gf_mult_by_e9.gml,45,58,8,8,8,0,21,2.58,True
automated_gscl45nm_cookbook_final_gf_mult_by_16.gml,43,54,8,8,7,0,19,2.51,True
automated_gscl45nm_minirisc_latest_final_presclr_wdt.gml,145,269,12,2,4,44,27,3.71,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult213.gml,46,58,8,8,11,0,20,2.52,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult59.gml,45,57,8,8,13,0,20,2.53,True
automated_gscl45nm_cookbook_final_ecc_correction_16bit.gml,170,312,6,17,0,60,39,3.67,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult207.gml,41,49,8,8,7,0,16,2.39,True
automated_gscl45nm_ft816float_latest_final_IntToFloat.gml,896,1702,36,32,40,222,290,3.8,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult65.gml,43,54,8,8,9,0,19,2.51,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult71.gml,41,50,8,8,4,0,17,2.44,True
automated_gscl45nm_orsoc_graphics_accelerator_final_gfx_fragment_processor.gml,5137,9628,273,125,675,1627,2331,3.75,False
automated_gscl45nm_edge_latest_final_reset_logi.gml,5,4,2,1,0,0,0,1.6,True
automated_gscl45nm_ft816float_latest_final_fpRoundReg.gml,2208,3823,136,128,112,752,678,3.46,True
automated_gscl45nm_hight_latest_final_CONTROL.gml,299,603,5,13,0,99,139,4.03,True
automated_gscl45nm_two_dimensional_fast_hartley_transform_latest_final_fht_bfly_noFF.gml,153,229,16,18,23,35,54,2.99,True
automated_gscl45nm_signed_integer_divider_latest_final_adder_32bit.gml,438,680,65,33,64,162,145,3.11,True
automated_gscl45nm_des-master_final_key_sel3.gml,3011,5442,175,48,1,1636,963,3.61,True
automated_gscl45nm_a-z80_latest_final_alu.gml,2342,3556,194,194,0,880,528,3.04,False
automated_gscl45nm_cookbook_final_crc32_dat80_flat.gml,1793,3238,112,32,753,0,1557,3.61,True
automated_gscl45nm_cavlc_latest_final_cavlc_read_total_zeros.gml,487,978,16,8,1,217,154,4.02,True
automated_gscl45nm_rtf8088_latest_final_nmi_detector.gml,16,19,4,1,0,4,1,2.38,True
automated_gscl45nm_gcm-aes_latest_final_aes_key_expand_128.gml,4841,9367,130,128,82,1503,2290,3.87,True
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_round.gml,18,22,6,2,2,0,5,2.44,True
automated_gscl45nm_cookbook_final_syndrome_round.gml,1143,1731,137,128,205,128,597,3.03,True
automated_gscl45nm_iscas_final_Circuit74182.gml,43,59,9,5,0,8,6,2.74,True
automated_gscl45nm_cookbook_final_fec_rot_23.gml,183,238,32,32,28,0,87,2.6,True
automated_gscl45nm_cookbook_final_word_adder_plai.gml,72,101,16,8,8,16,21,2.81,True
automated_gscl45nm_fpga-median_latest_final_nod.gml,165,259,16,16,5,54,49,3.14,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult165.gml,48,64,8,8,9,0,24,2.67,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult171.gml,50,68,8,8,5,0,26,2.72,True
automated_gscl45nm_rs_encoder_decoder_latest_final_Mux8To1.gml,58,65,17,8,0,8,16,2.24,True
automated_gscl45nm_m1_core_latest_final_ps2_top.gml,1858,3732,29,38,42,481,570,4.02,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult159.gml,42,51,8,8,9,0,17,2.43,True
automated_gscl45nm_AES-T100_final_TSC.gml,319,372,10,64,10,16,19,2.33,True
automated_gscl45nm_cookbook_final_fec_rot_3.gml,108,88,32,32,10,0,12,1.63,False
automated_gscl45nm_orsoc_graphics_accelerator_final_gfx_interp.gml,36387,73437,84,66,935,8847,8101,4.04,True
automated_gscl45nm_fpu_latest_final_mul_r2.gml,3949,7677,49,48,730,1285,1863,3.89,True
automated_gscl45nm_openmsp430_latest_final_omsp_sfr.gml,121,146,21,20,0,12,29,2.41,False
automated_gscl45nm_m32632_latest_final_ex_out_reg.gml,59,81,10,8,0,8,16,2.75,True
automated_gscl45nm_minirisc_latest_final_mux8_1.gml,24,28,11,1,0,2,1,2.33,True
automated_gscl45nm_openmsp430_latest_final_omsp_dbg.gml,1181,2409,54,40,40,271,234,4.08,True
automated_gscl45nm_openmsp430_latest_final_ram_8x512_lo.gml,16,8,0,8,0,0,0,1.0,False
automated_gscl45nm_turbo8051_latest_final_half_dup_dble_reg.gml,8,11,3,1,0,0,0,2.75,True
automated_gscl45nm_SHA_final_SHA256_INTERFACE.gml,1434,2221,277,50,4,450,224,3.1,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult116.gml,42,52,8,8,7,0,18,2.48,True
automated_gscl45nm_cookbook_final_gearbox_32_33.gml,1274,2572,36,34,4,433,306,4.04,True
automated_gscl45nm_ecg_latest_final_func8.gml,8483,14542,200,194,0,3707,1764,3.43,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult102.gml,39,45,8,8,4,0,14,2.31,True
automated_gscl45nm_turbo8051_latest_final_oc8051_multiply.gml,279,504,19,17,22,84,90,3.61,True
automated_gscl45nm_aes-128_pipelined_encryption_latest_final_MixColumns.gml,1430,2424,131,129,187,154,713,3.39,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult6.gml,40,47,8,8,6,0,15,2.35,True
automated_gscl45nm_cookbook_final_des.gml,23253,48059,122,64,1280,9072,10128,4.13,True
automated_gscl45nm_tiny_aes_latest_final_T.gml,2094,4025,9,32,8,751,1085,3.84,True
automated_gscl45nm_sdr_ctrl_latest_final_BUFFER.gml,3,2,1,1,0,0,0,1.33,True
automated_gscl45nm_rs_5_3_gf256_latest_final_SYN2ERR.gml,1311,2656,16,3,32,341,864,4.05,True
automated_gscl45nm_mriscv_final_bus_sync_sf.gml,425,682,35,32,0,162,32,3.21,True
automated_gscl45nm_c7552-NS5150_final_c7552.gml,2101,3168,463,108,261,426,603,3.02,False
automated_gscl45nm_xge_mac_latest_final_meta_sync_singl.gml,7,8,3,1,0,0,0,2.29,True
automated_gscl45nm_cookbook_final_equal_const.gml,18,17,8,1,0,5,2,1.89,True
automated_gscl45nm_aes-master_final_aes_cor.gml,30398,61987,390,130,1321,9613,13468,4.08,True
automated_gscl45nm_hight_latest_final_CRYPTO_PATH.gml,1965,3644,103,64,202,567,618,3.71,True
automated_gscl45nm_xge_mac_latest_final_generic_mem_small.gml,1307,2544,42,32,0,79,33,3.89,True
automated_gscl45nm_turbo8051_latest_final_async_fifo.gml,302,596,14,18,16,62,32,3.95,True
automated_gscl45nm_cookbook_final_two_to_o.gml,495,839,70,35,1,103,39,3.39,True
automated_gscl45nm_pairing_latest_final_f33m_mult3.gml,36,40,8,8,6,0,12,2.22,True
automated_gscl45nm_mriscv_final_axi4_interconnect.gml,437,679,145,2,3,39,46,3.11,True
automated_gscl45nm_cookbook_final_little_sigma_1_512.gml,314,372,64,64,6,0,122,2.37,True
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_mix_columns.gml,1152,1632,128,128,352,0,608,2.83,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8GenMultModA.gml,33,32,16,1,3,8,7,1.94,True
automated_gscl45nm_aes-128_pipelined_encryption_latest_final_RoundKeyG.gml,6176,12077,163,129,128,1676,2200,3.91,True
automated_gscl45nm_orsoc_graphics_accelerator_final_gfx_rasterizer.gml,519,638,98,133,0,43,38,2.46,False
automated_gscl45nm_apbtoaes128_latest_final_key_expander.gml,853,1033,166,160,109,84,196,2.42,True
automated_gscl45nm_aes-master_final_aes_encipher_block.gml,3121,5499,292,165,426,578,1501,3.52,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult16.gml,43,53,8,8,8,0,18,2.47,True
automated_gscl45nm_signed_integer_divider_latest_final_operator_A.gml,8,8,2,2,1,1,1,2.0,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult248.gml,42,52,8,8,6,0,18,2.48,True
automated_gscl45nm_cookbook_final_gf_mult_by_a6.gml,36,40,8,8,6,0,12,2.22,True
automated_gscl45nm_iscas_final_s444.gml,255,443,4,6,0,82,62,3.47,True
automated_gscl45nm_cookbook_final_inv_mix_columns.gml,1464,2416,128,128,484,0,1080,3.3,False
automated_gscl45nm_cookbook_final_gf_mult_by_59.gml,43,54,8,8,9,0,19,2.51,True
automated_gscl45nm_mips_16_latest_final_register_fil.gml,962,1875,28,32,0,282,204,3.9,True
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_key_schedule_modified1_simon_parallel.gml,611,1153,11,18,9,57,52,3.77,True
automated_gscl45nm_cookbook_final_gf_mult_by_71.gml,40,48,8,8,8,0,16,2.4,True
automated_gscl45nm_cookbook_final_gf_mult_by_65.gml,42,52,8,8,6,0,18,2.48,True
automated_gscl45nm_fpu_latest_final_except.gml,240,327,63,12,0,29,92,2.73,True
automated_gscl45nm_gost28147-89_latest_final_gost89_ecb_decrypt.gml,3645,5458,835,65,55,1102,925,2.99,True
automated_gscl45nm_cookbook_final_ring_counter.gml,32,16,0,16,0,0,0,1.0,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8tmmult.gml,263,381,3,8,36,75,94,2.9,True
automated_gscl45nm_hight_latest_final_KEY_SCHED.gml,1877,3513,138,32,32,702,676,3.74,True
automated_gscl45nm_mem_ctrl_latest_final_mc_obct.gml,351,670,20,3,39,57,96,3.82,True
automated_gscl45nm_ft816float_latest_final_fpRound.gml,1660,2765,134,128,112,624,422,3.33,True
automated_gscl45nm_ft816float_latest_final_FloatToInt.gml,857,1593,34,33,50,275,258,3.72,True
automated_gscl45nm_hight_latest_final_WF.gml,447,539,97,64,41,72,82,2.41,False
automated_gscl45nm_cookbook_final_ecc_raw_data_64bit.gml,192,128,64,64,0,0,0,1.33,False
automated_gscl45nm_edge_latest_final_zero_extend.gml,80,48,16,32,0,0,0,1.2,False
automated_gscl45nm_cookbook_final_gf_mult_by_64.gml,39,44,8,8,5,0,13,2.26,True
automated_gscl45nm_cookbook_final_gf_mult_by_aa.gml,43,54,8,8,8,0,19,2.51,True
automated_gscl45nm_cookbook_final_gf_invers.gml,1138,2258,8,8,0,286,780,3.97,True
